302438.956039483193000	4123670.795774548780000	
302439.150756891642000	4123671.314695450943000	
302439.344268854358000	4123671.831297012512000	
302439.526321467129000	4123672.316160294693000	
302439.717605646583000	4123672.825773328077000	
302439.914459284046000	4123673.339841932058000	
302440.113754326943000	4123673.849393934477000	
302440.312637383118000	4123674.344938368071000	
302440.500961358426000	4123674.813505263999000	
302440.733078058343000	4123675.344572154805000	
302440.939498956141000	4123675.840849012602000	
302441.147598321259000	4123676.324339000974000	
302441.374145562819000	4123676.823179336265000	
302441.588073786348000	4123677.285245986190000	
302441.820022637956000	4123677.775388806127000	
302442.062423762050000	4123678.272367569618000	
302442.296096857404000	4123678.744627091102000	
302442.534545953793000	4123679.189420789015000	
302442.785125788068000	4123679.686399552040000	
302443.029998834827000	4123680.168394177221000	
302443.289886529208000	4123680.654020400718000	
302443.529327447701000	4123681.111723037437000	
302443.827545221080000	4123681.651762098074000	
302444.108535821666000	4123682.180265517440000	
302444.389236505085000	4123682.695219128858000	
302444.660751397721000	4123683.199339003302000	
302444.928299005434000	4123683.696561904158000	
302445.176986749633000	4123684.159299938940000	
302445.486496027559000	4123684.734525769949000	
302445.769485529396000	4123685.259733289480000	
302446.031448419089000	4123685.746214005630000	
302446.302642876166000	4123686.250639052596000	
302446.567627008306000	4123686.743192763999000	
302446.837051445735000	4123687.243986220099000	
302447.095520074829000	4123687.727781387977000	
302447.352996880480000	4123688.207487197593000	
302447.604309137037000	4123688.674375626724000	
302447.872131402837000	4123689.134214492980000	
302448.116607721196000	4123689.587797254324000	
302448.448440606240000	4123690.191312881187000	
302448.781631524675000	4123690.771177381277000	
302449.094436700223000	4123691.339597792830000	
302449.405380303739000	4123691.895292371977000	
302449.710311944713000	4123692.441099256743000	
302450.010131891468000	4123692.978117079008000	
302450.300613457453000	4123693.496946427040000	
302450.594268854707000	4123694.022001358215000	
302450.868667658418000	4123694.512296766508000	
302451.149231011164000	4123695.013731092215000	
302451.423049981298000	4123695.503049938474000	
302451.683349665371000	4123695.967924208846000	
302451.940185600717000	4123696.426176159177000	
302452.235076958779000	4123696.953458880074000	
302452.538452202862000	4123697.496061414480000	
302452.839599663683000	4123698.033903213218000	
302453.145828301494000	4123698.583067030180000	
302453.424453791406000	4123699.078641981818000	
302453.731475884444000	4123699.627683732659000	
302454.005798394559000	4123700.117521375883000	
302454.282898004341000	4123700.611570448149000	
302454.559783991310000	4123701.107908340637000	
302454.832458551624000	4123701.592924210243000	
302455.116668756644000	4123702.086149306968000	
302455.378875787137000	4123702.555540176574000	
302455.641983087175000	4123703.020536514465000	
302455.908920343907000	4123703.494199842680000	
302456.170440729707000	4123703.959043596871000	
302456.418792778801000	4123704.398862927686000	
302456.678726251004000	4123704.858884901740000	
302457.006317192921000	4123705.438627334312000	
302457.333160455630000	4123706.016538711730000	
302457.650161798811000	4123706.576963515021000	
302457.960647638189000	4123707.125852672849000	
302458.270492609183000	4123707.673490617424000	
302458.561935480626000	4123708.188352673315000	
302458.843017632375000	4123708.694547744934000	
302459.127258354798000	4123709.196378798690000	
302459.485183771467000	4123709.833402725868000	
302459.736892754445000	4123710.281339735258000	
302460.086578423099000	4123710.903318496421000	
302460.433029229869000	4123711.520444961265000	
302460.778198296262000	4123712.134733290877000	
302461.104736383073000	4123712.714597792830000	
302461.432251031918000	4123713.296262833755000	
302461.761535700003000	4123713.880949112121000	
302462.083175714826000	4123714.450590222608000	
302462.394744928286000	4123715.002805798780000	
302462.698120171728000	4123715.542722795159000	
302463.015274103615000	4123716.105558485258000	
302463.304840143363000	4123716.618436903227000	
302463.598144587013000	4123717.137632457074000	
302463.900787408696000	4123717.675596326124000	
302464.181579644326000	4123718.176633924711000	
302464.463287407998000	4123718.676420302596000	
302464.735824639094000	4123719.160001845565000	
302465.000122124678000	4123719.648069469258000	
302465.266220148362000	4123720.121854870114000	
302465.534042412997000	4123720.603452772833000	
302465.797256523743000	4123721.075407122262000	
302466.164306696504000	4123721.733762831427000	
302466.422668511630000	4123722.197416394483000	
302466.687088068109000	4123722.672147841658000	
302466.946868952131000	4123723.138761611655000	
302467.309913690377000	4123723.791166394949000	
302467.667579705187000	4123724.432462782599000	
302468.035842950805000	4123725.092649550643000	
302468.386558587430000	4123725.721189589705000	
302468.721756035578000	4123726.322721572127000	
302469.066200311412000	4123726.939878556412000	
302469.402359064377000	4123727.542478650808000	
302469.748100336525000	4123728.161588759627000	
302470.061950738425000	4123728.723356336821000	
302470.386200005480000	4123729.303861708846000	
302470.686142022780000	4123729.841032118537000	
302470.931846674532000	4123730.281278702896000	
302471.239303643873000	4123730.832395645324000	
302471.515609795577000	4123731.328306291252000	
302471.808319147618000	4123731.853117081337000	
302472.096153314866000	4123732.368650529068000	
302472.371971185785000	4123732.862669080496000	
302472.652465876308000	4123733.364164442755000	
302472.936515863170000	4123733.873441786040000	
302473.228004510805000	4123734.395994279068000	
302473.476692255237000	4123734.841154187918000	
302473.757705743716000	4123735.344175429083000	
302474.015136773407000	4123735.804075330961000	
302474.299255425401000	4123736.311704726890000	
302474.673728996888000	4123736.981565567665000	
302474.945884759305000	4123737.468656632118000	
302475.198684746283000	4123737.920927136205000	
302475.453582818038000	4123738.376890270971000	
302475.815414484241000	4123739.022581190336000	
302476.063957268838000	4123739.466703503858000	
302476.427726801019000	4123740.117216198705000	
302476.722396905068000	4123740.644163222518000	
302477.036605890258000	4123741.206937880255000	
302477.361679131456000	4123741.790861223359000	
302477.673934991588000	4123742.350370496511000	
302477.967140252062000	4123742.874296280090000	
302478.287780816085000	4123743.448026745580000	
302478.583824212663000	4123743.980650038924000	
302478.865478569991000	4123744.489042373840000	
302479.166862542741000	4123745.028745739721000	
302479.461105400580000	4123745.554716199636000	
302479.744316154975000	4123746.062223524321000	
302480.022705132957000	4123746.563810437918000	
302480.302818353521000	4123747.068784805480000	
302480.568031365518000	4123747.543333143927000	
302480.854072626331000	4123748.054838270880000	
302481.107223564642000	4123748.533353896812000	
302481.375343377702000	4123749.021360485815000	
302481.629989679263000	4123749.480070202146000	
302481.903190667217000	4123749.978330702055000	
302482.158416801947000	4123750.442319960799000	
302482.407859857660000	4123750.895780653693000	
302482.660438593128000	4123751.358701797668000	
302482.895446833456000	4123751.802122206893000	
302483.144287165313000	4123752.253446669318000	
302483.395576531533000	4123752.715635389555000	
302483.758865410287000	4123753.382749645971000	
302484.116996820609000	4123754.040159317199000	
302484.360542353359000	4123754.486112685408000	
302484.690559443086000	4123755.088895888068000	
302484.936874445761000	4123755.530820936896000	
302485.286537224543000	4123756.157682508696000	
302485.614990288857000	4123756.753141492605000	
302485.963104303461000	4123757.379148573615000	
302486.277580316993000	4123757.946104139090000	
302486.617401177878000	4123758.560972304549000	
