316693.954668812	4158042.1465321	
316694.230239914	4158042.61781795	
316694.480532774	4158043.14517033	
316694.632911268	4158043.64138002	
316694.76909105	4158044.20455739	
316694.902317356	4158045.03423983	
316694.984755149	4158045.56529903	
316695.067683019	4158046.11855072	
316695.204107787	4158046.69282435	
316695.384949931	4158047.27721876	
316695.583706032	4158047.87231923	
316695.89264143	4158048.65371482	
316696.171397761	4158049.26925196	
316696.449173893	4158049.84040412	
316696.72891031	4158050.50032627	
316696.981653208	4158051.13864121	
316697.328131588	4158052.01912272	
316697.564185633	4158052.70221285	
316697.818888724	4158053.42929781	
316698.055922849	4158054.15677296	
316698.199221477	4158054.64208155	
316698.428646274	4158055.42523304	
316698.564090555	4158055.95512172	
316698.717448778	4158056.49571647	
316698.870561947	4158057.02521497	
316699.032999633	4158057.57671088	
316699.213351255	4158058.13891287	
316699.411126732	4158058.68962843	
316699.608902187	4158059.24034399	
316699.83367106	4158059.81266678	
316700.057704796	4158060.35170084	
316700.326890926	4158060.93414444	
316700.569328621	4158061.50607708	
316700.794097379	4158062.0783999	
316701.054448955	4158062.66103861	
316701.297131594	4158063.24406752	
316701.540304271	4158063.84928892	
316701.827159104	4158064.4313424	
316702.166530535	4158064.99003286	
316702.522590691	4158065.50394816	
316702.939511819	4158065.97211287	
316703.44355223	4158066.38284549	
316703.972380718	4158066.71531914	
316704.543176126	4158066.94695115	
316705.139249694	4158067.1225167	
316706.077661454	4158067.19060779	
316706.660490012	4158067.16663606	
316707.285775621	4158067.0640152	
316707.892412241	4158066.91739956	
316708.481870034	4158066.79336663	
316709.124824584	4158066.69035575	
316709.742255896	4158066.63231516	
316710.369746778	4158066.62956079	
316711.006562152	4158066.64880388	
316711.636013199	4158066.73481959	
316712.620067269	4158066.86851352	
316713.265472037	4158066.87646546	
316713.926585551	4158066.7952573	
316714.873845497	4158066.46349428	
316715.459138121	4158066.15082561	
316716.034126245	4158065.77177457	
316716.528869328	4158065.36119047	
316717.033181951	4158064.98370008	
316717.617984729	4158064.64883908	
316718.248429881	4158064.37958026	
316718.917643037	4158064.2648887	
316719.580716874	4158064.27245099	
316720.246730825	4158064.41316833	
316721.096539008	4158064.87177558	
316721.610393002	4158065.3266992	
316722.045961934	4158065.83885969	
316722.412325268	4158066.41915822	
316722.743840775	4158067.02242953	
316723.102839602	4158067.66950065	
316723.513865033	4158068.2710164	
316724.012499849	4158068.83729277	
316724.553591793	4158069.32492012	
316725.215915866	4158069.69885412	
316725.868915427	4158070.05079074	
316726.539093817	4158070.38014478	
316727.183748823	4158070.75446906	
316727.759443226	4158071.20802761	
316728.231574249	4158071.77488941	
316728.546890251	4158072.44512854	
316728.694351825	4158073.11907382	
316728.700707331	4158073.8072363	
316728.566201808	4158074.52071223	
316728.331332489	4158075.0920826	
316727.988979941	4158075.59921621	
316727.298149945	4158076.33607725	
316726.891506438	4158076.73361385	
