316703.383442079	4158051.2526104	
316704.330690112	4158051.32050627	
316704.853883796	4158051.39776628	
316705.359653565	4158051.48651274	
316705.874747844	4158051.59725664	
316706.390332162	4158051.73019307	
316706.915486006	4158051.8962232	
316707.449964342	4158052.08425078	
316707.985177729	4158052.30556713	
316708.538795086	4158052.55978211	
316709.084313015	4158052.84748094	
316709.639645461	4158053.17936973	
316710.168964518	4158053.53403629	
316710.708588122	4158053.9550853	
316711.204039361	4158054.37710972	
316711.69163617	4158054.84371424	
316712.188557426	4158055.33231622	
316712.633941978	4158055.88866617	
316713.070737032	4158056.45630746	
316713.491088201	4158057.07982018	
316713.858432561	4158057.70450336	
316714.182339633	4158058.36345067	
316714.472133917	4158059.07865954	
316714.75382875	4158059.82735223	
316714.974417401	4158060.6106992	
316715.133164838	4158061.39541169	
316715.258044536	4158062.24748197	
316715.328937437	4158063.05633769	
316715.32964475	4158063.8889465	
316715.278080416	4158064.7560145	
316715.156575555	4158065.65793184	
316714.963905104	4158066.53921728	
316714.708658516	4158067.38857949	
316714.391570858	4158068.23930724	
316713.995463296	4158069.11398318	
316713.500951832	4158069.93532374	
316712.995890887	4158070.67918565	
316712.420399509	4158071.43570447	
316711.773007589	4158072.13830271	
316711.044145619	4158072.75388671	
316710.252707596	4158073.33754759	
316709.406792886	4158073.85580154	
316708.970706421	4158074.12076929	
316708.498302117	4158074.3421324	
316707.551778388	4158074.70718495	
316707.068824514	4158074.85106947	
316706.542188513	4158075.01812195	
316705.494810645	4158075.21887691	
316704.480565293	4158075.31898543	
316703.906326713	4158075.33166601	
316703.376260331	4158075.3433712	
316702.827789967	4158075.32217784	
316702.313922254	4158075.26691543	
316701.249133789	4158075.07949729	
316700.680544146	4158074.94773177	
316700.129133289	4158074.7933836	
316699.621159498	4158074.60477126	
316699.094781684	4158074.38326039	
316698.594907165	4158074.16116428	
316698.076628615	4158073.90616963	
316697.082038251	4158073.29533872	
316696.6238854	4158072.96130476	
316696.182911312	4158072.60468814	
316695.7500365	4158072.21458769	
316694.953982132	4158071.38844111	
316694.581968135	4158070.95259006	
316693.898310872	4158070.01294483	
316693.586422564	4158069.49805439	
316693.301282606	4158068.99367493	
316692.80928739	4158067.9276789	
316692.584763242	4158067.36645253	
316692.422080212	4158066.80386048	
316692.166409508	4158065.6327306	
316692.05673313	4158065.06896796	
316691.999328309	4158064.47074599	
316691.959837436	4158063.88323007	
316691.99472339	4158062.66127695	
316692.061736064	4158062.09361236	
316692.283370863	4158060.92304343	
316692.473330826	4158060.31935872	
316692.68979419	4158059.71508873	
316693.151919898	4158058.6280222	
316693.43193989	4158058.1000603	
316693.75637726	4158057.58221917	
316694.45923906	4158056.58975138	
316695.296088204	4158055.66093474	
316695.659294226	4158055.2976608	
316696.109864732	4158054.88805095	
316696.570494947	4158054.53372728	
316697.057628589	4158054.17881836	
