316678.140846382	4158038.08841077	
316678.670670141	4158038.06560781	3
316679.173990461	4158038.04339022	3
316679.702588912	4158037.96510608	3
316680.239286669	4158037.85333812	3
316680.747765575	4158037.66448178	3
316681.210846798	4158037.42111977	3
316681.69159701	4158037.17736757	3
316682.135048856	4158036.84562584	3
316682.534573384	4158036.52595591	3
316682.932137485	4158036.11751602	3
316683.320377029	4158035.68707875	3
316683.716225816	4158035.20096515	3
316684.032809354	4158034.72770378	3
316684.278226944	4158034.23381076	3
316684.533214215	4158033.77301139	3
316684.698876444	4158033.26977809	3
316684.864538696	4158032.76654478	3
316684.968359567	4158032.26467722	3
316685.001014449	4158031.74217799	3
316685.042748878	4158031.23057991	3
316685.022396847	4158030.70925131	3
316685.002044815	4158030.18792272	3
316684.911016872	4158029.66815496	3
316684.864161367	4158029.14741168	3
316684.826385404	4158028.63756954	3
316684.806278419	4158028.12733719	3
316684.917953642	4158027.58088953	3
316685.137603214	4158027.12087061	3
316685.446087842	4158026.68109316	3
316685.86107652	4158026.26116698	3
316686.259866568	4158025.90820852	3
316686.712398764	4158025.58736821	3
316687.193639933	4158025.36580886	3
316687.683715619	4158025.14405444	3
316688.17452648	4158024.95558879	3
316688.675642148	4158024.83350557	3
316689.248659022	4158024.76534282	3
316689.771364458	4158024.82040945	3
316690.285725486	4158024.8978637	3
316690.749775044	4158025.09854731	3
316691.241553286	4158025.3541269	3
316691.698483616	4158025.6326794	3
316692.077128698	4158025.96846904	3
316692.41282651	4158026.36071542	3
316692.766438316	4158026.76366787	3
316693.140414545	4158027.28828888	3
316693.389482645	4158027.76016	3
316693.533271964	4158028.26766101	3
316693.66847182	4158028.78645337	3
316693.751154811	4158029.3286088	3
316693.798989925	4158029.8937371	3
316693.928540806	4158030.55697579	3
316694.055886292	4158031.12034825	3
316694.314768896	4158031.63640929	3
316694.582240914	4158032.141179	3
316694.893395246	4158032.62278074	3
316695.230807959	4158033.09270097	3
316695.611657937	4158033.52835699	3
316696.009686765	4158033.94143035	3
316696.433483886	4158034.3206297	3
316696.883049303	4158034.66595505	3
316697.358383017	4158034.9774064	3
316697.850650549	4158035.25517885	3
316698.385375202	4158035.45430214	3
316698.919119683	4158035.60904046	3
316699.451884002	4158035.71939382	3
316699.992502648	4158035.78516713	3
316700.539750462	4158035.75087915	3
316701.086263179	4158035.68330246	3
316701.623451355	4158035.5937284	3
316702.162109732	4158035.57073186	3
316702.675244786	4158035.59270561	3
