316684.962528402	4158030.39972697
316684.964978943	4158030.51068946
316684.976263974	4158030.62145685
316684.97895957	4158030.74351558
316684.992205033	4158030.94305296
316684.995390737	4158031.0873042
316684.989741955	4158031.23175054
316684.993172714	4158031.38709802
316684.996113364	4158031.52025301
316684.989484364	4158031.62031436
316684.983590529	4158031.75366445
316684.976961531	4158031.8537258
316684.970332532	4158031.95378714
316684.955849265	4158032.09842859
316684.932531512	4158032.24326514
316684.925902516	4158032.34332648
316684.902584764	4158032.48816303
316684.895955768	4158032.58822438
316684.855949265	4158032.77783614
316684.831651299	4158032.87828769
316684.799499066	4158033.02331935
316684.750658082	4158033.21312621
316684.692982615	4158033.40312818
316684.618373348	4158033.6268091
316684.577631693	4158033.78313211
316684.527565445	4158033.91745773
316684.468664714	4158034.05197846
316684.409763986	4158034.18649918
316684.342028776	4158034.32121501
316684.231836537	4158034.53458012
316684.129253507	4158034.69226887
316684.017836	4158034.85015273
316683.924087463	4158035.00764638
316683.873041011	4158035.09758701
316683.787146739	4158035.21050056
316683.675729245	4158035.36838442
316683.564311756	4158035.52626829
316683.495351289	4158035.60550288
316683.409457026	4158035.71841643
316683.314483229	4158035.82042885
316683.219509432	4158035.92244126
316683.150548972	4158036.00167586
316683.055820237	4158036.11478452
316682.952257023	4158036.2280883
316682.839614273	4158036.33049093
316682.726971524	4158036.43289356
316682.614328779	4158036.5352962
316682.501686037	4158036.63769883
316682.371374333	4158036.74049169
316682.258486539	4158036.83179808
316682.136519206	4158036.91220333
316682.049399685	4158036.96963566
316681.883995126	4158037.0843052
316681.718100454	4158037.17678225
316681.587053591	4158037.24628636
316681.456251789	4158037.32688674
316681.359807677	4158037.36232168
316681.184833474	4158037.4438976
316681.088879484	4158037.50152504
316680.992435374	4158037.53695998
316680.774269017	4158037.66389645
316680.67806997	4158037.71042765
316680.511930262	4158037.79180848
316680.328121598	4158037.87357952
316680.231677495	4158037.90901448
316680.135233392	4158037.94444944
316679.99461689	4158037.98085994
316679.801238567	4158038.02953737
316679.607370123	4158038.05602229
316679.422091097	4158038.07121587
316679.280984475	4158038.08543389
316679.086380845	4158038.07863008
316678.892267339	4158038.09401878
316678.697908772	4158038.09831123
316678.591649944	4158038.08955631
316678.441218715	4158038.08177696
316678.24710521	4158038.09716567
316678.14133651	4158038.11060327
316678.035322746	4158038.11294461
316677.840719114	4158038.10614083
316677.601943078	4158038.10031262
316677.442922432	4158038.10382465
316677.301570745	4158038.10694646
316677.151139513	4158038.09916713
316676.964635162	4158038.05887951
316676.831382759	4158038.02851747
316676.636043925	4158037.98842497
316676.53812944	4158037.95728247
316676.342545536	4158037.90609373
316676.200213579	4158037.86483056
316676.048802074	4158037.81266625
316675.923648942	4158037.74882036
316675.789416261	4158037.67407333
316675.664018058	4158037.59913119
316675.55579868	4158037.50160632
316675.447824367	4158037.41517771
316675.339359917	4158037.3065566
316675.230895463	4158037.19793549
316675.140099971	4158037.08892415
316675.057893889	4158036.96862144
316674.975687806	4158036.84831874
316674.911150684	4158036.7276258
316674.818884773	4158036.55203697
316674.753367373	4158036.38695904
316674.706009072	4158036.24368338
316674.676564804	4158036.11111373
316674.638286054	4158035.9787392
316674.617431198	4158035.8348782
316674.605410825	4158035.69082207
316674.602224935	4158035.54657083
316674.606158051	4158035.32445073
316674.620641129	4158035.17980926
316674.635369275	4158035.04626404
316674.623348903	4158034.90220791
316674.612308804	4158034.80253678
316674.600288431	4158034.65848066
316674.588513126	4158034.52552079
316674.585327238	4158034.38126954
316674.56447238	4158034.23740854
316674.579935734	4158034.13715206
316674.560061149	4158034.03767605
316674.554914713	4158033.80465482
316674.534059854	4158033.66079381
316674.495290955	4158033.50622678
316674.393455314	4158033.29754432
316674.28303025	4158033.10015323
316674.209903675	4158032.99075166
316674.064385729	4158032.80523728
316673.965000759	4158032.70751732
316673.856781301	4158032.60999247
316673.766475882	4158032.52317364
316673.667090906	4158032.42545368
316673.530652494	4158032.25084044
316673.395194355	4158032.12061221
316673.286974883	4158032.02308736
316673.115443577	4158031.86035085
316672.988329772	4158031.70773501
316672.861215962	4158031.55511916
316672.761340824	4158031.43520671
316672.688949427	4158031.35909391
316672.562325748	4158031.22867056
316672.41778802	4158031.08754121
316672.3368072	4158031.02271977
316672.264415797	4158030.94660697
316672.156196297	4158030.84908215
