316678.925276889	4158033.98567502
316679.145648883	4158033.95860475
316679.401603878	4158033.94185029
316679.728479813	4158033.93463121
316679.98467987	4158033.92897301
316680.382476744	4158033.93128933
316680.585914953	4158033.93789806
316680.788863041	4158033.9223143
316681.194759219	4158033.89114679
316681.406541793	4158033.87536794
316681.715748758	4158033.86853915
316681.936855935	4158033.8747577
316682.149128627	4158033.88117136
316682.459560879	4158033.92982384
316682.664469429	4158034.00301012
316682.861033604	4158034.09858401
316683.049008348	4158034.20544925
316683.219804232	4158034.33489722
316683.390845167	4158034.47544143
316683.599429538	4158034.71507147
316683.753046549	4158034.86710215
316683.996233666	4158035.07266303
316684.265189054	4158035.24434984
316684.470097554	4158035.31753616
316684.772675471	4158035.41076883
316685.091206967	4158035.42593756
316685.417837782	4158035.40762245
316685.7346539	4158035.34511746
316686.033065897	4158035.24971394
316686.312583669	4158035.09921939
316686.582531811	4158034.91563121
316686.738366835	4158034.76786812
316686.893956812	4158034.60900879
316687.023043344	4158034.45073476
316687.124891274	4158034.2597573
316687.268951219	4158033.97903434
316687.359514163	4158033.67728949
316687.405659639	4158033.36542391
316687.425056612	4158033.04304738
316687.418195182	4158032.73235241
316687.369366782	4158032.52249919
316687.336001892	4158032.21238953
316687.311471486	4158031.90208476
316687.384365488	4158031.60073012
316687.459464953	4158031.39924172
316687.603279915	4158031.10742252
316687.723286981	4158030.93824736
316687.860963029	4158030.76868201
316688.086003761	4158030.55278064
316688.259997973	4158030.42681988
316688.43448229	4158030.32305162
316688.626635588	4158030.21889317
316688.819524037	4158030.14802346
316689.021492027	4158030.08805491
316689.232539556	4158030.03898752
316689.541501605	4158030.02106278
316689.744694842	4158030.01657549
316689.957457708	4158030.04518185
316690.15304169	4158030.09637091
316690.447030276	4158030.20089514
316690.732919505	4158030.33890322
316690.984696003	4158030.53317295
316691.219293605	4158030.75002538
316691.35524156	4158030.9024464
316691.528977913	4158031.16504952
316691.667866398	4158031.45062552
316691.762827487	4158031.74827327
