316693.532651789	4158039.84670633	
316693.029821682	4158039.89111555	
316692.526501488	4158039.9133323	
316691.962075086	4158039.97020352	
316691.390039445	4158040.08275111	
316690.870520587	4158040.17193566	
316690.342167263	4158040.26131533	
316689.795654895	4158040.32889275	
316689.291844627	4158040.3289172	
316688.795398535	4158040.26216909	
316688.298217282	4158040.16213226	
316687.783612111	4158040.07358191	
316687.241768337	4158039.95232815	
316686.717348448	4158039.81958798	
316686.175749693	4158039.70943054	
316685.66212468	4158039.66526532	
316685.096963116	4158039.68884825	
316684.594133013	4158039.73325798	
316684.074859239	4158039.8335392	
316683.601473262	4158040.01051867	
316683.183299689	4158040.28619377	
316682.810768877	4158040.62747084	
316682.493450485	4158041.06744353	
316682.257357826	4158041.58333401	
316682.127769029	4158042.1190757	
316682.025418855	4158042.68752081	
316681.869081612	4158043.21275158	
316681.695565561	4158043.76056507	
316681.538493185	4158044.2525071	
316681.461666268	4158044.77598191	
316681.393183715	4158045.2770691	
316681.360529182	4158045.79956836	
